,Month,Month Code,County,County Code,Deaths,latitude,longitude,Population
148,"Aug., 2007",2007/08,"Cook County, IL",17031,50,41.8197385,-87.756525,5236000
169,"Sep., 2007",2007/09,"Cook County, IL",17031,47,41.8197385,-87.756525,5236000
189,"Oct., 2007",2007/10,"Cook County, IL",17031,38,41.8197385,-87.756525,5236000
212,"Nov., 2007",2007/11,"Cook County, IL",17031,30,41.8197385,-87.756525,5236000
230,"Dec., 2007",2007/12,"Cook County, IL",17031,27,41.8197385,-87.756525,5236000
249,"Jan., 2008",2008/01,"Cook County, IL",17031,30,41.8197385,-87.756525,5257000
265,"Feb., 2008",2008/02,"Cook County, IL",17031,25,41.8197385,-87.756525,5257000
279,"Mar., 2008",2008/03,"Cook County, IL",17031,39,41.8197385,-87.756525,5257000
295,"Apr., 2008",2008/04,"Cook County, IL",17031,41,41.8197385,-87.756525,5257000
318,"May, 2008",2008/05,"Cook County, IL",17031,45,41.8197385,-87.756525,5257000
338,"Jun., 2008",2008/06,"Cook County, IL",17031,59,41.8197385,-87.756525,5257000
360,"Jul., 2008",2008/07,"Cook County, IL",17031,53,41.8197385,-87.756525,5257000
379,"Aug., 2008",2008/08,"Cook County, IL",17031,55,41.8197385,-87.756525,5257000
399,"Sep., 2008",2008/09,"Cook County, IL",17031,60,41.8197385,-87.756525,5257000
422,"Oct., 2008",2008/10,"Cook County, IL",17031,40,41.8197385,-87.756525,5257000
441,"Nov., 2008",2008/11,"Cook County, IL",17031,40,41.8197385,-87.756525,5257000
460,"Dec., 2008",2008/12,"Cook County, IL",17031,30,41.8197385,-87.756525,5257000
474,"Jan., 2009",2009/01,"Cook County, IL",17031,30,41.8197385,-87.756525,5287000
485,"Feb., 2009",2009/02,"Cook County, IL",17031,22,41.8197385,-87.756525,5287000
498,"Mar., 2009",2009/03,"Cook County, IL",17031,21,41.8197385,-87.756525,5287000
512,"Apr., 2009",2009/04,"Cook County, IL",17031,38,41.8197385,-87.756525,5287000
530,"May, 2009",2009/05,"Cook County, IL",17031,51,41.8197385,-87.756525,5287000
547,"Jun., 2009",2009/06,"Cook County, IL",17031,47,41.8197385,-87.756525,5287000
567,"Jul., 2009",2009/07,"Cook County, IL",17031,52,41.8197385,-87.756525,5287000
586,"Aug., 2009",2009/08,"Cook County, IL",17031,47,41.8197385,-87.756525,5287000
601,"Sep., 2009",2009/09,"Cook County, IL",17031,42,41.8197385,-87.756525,5287000
616,"Oct., 2009",2009/10,"Cook County, IL",17031,39,41.8197385,-87.756525,5287000
631,"Nov., 2009",2009/11,"Cook County, IL",17031,38,41.8197385,-87.756525,5287000
646,"Dec., 2009",2009/12,"Cook County, IL",17031,42,41.8197385,-87.756525,5287000
660,"Jan., 2010",2010/01,"Cook County, IL",17031,23,41.8197385,-87.756525,5199000
670,"Feb., 2010",2010/02,"Cook County, IL",17031,15,41.8197385,-87.756525,5199000
682,"Mar., 2010",2010/03,"Cook County, IL",17031,31,41.8197385,-87.756525,5199000
699,"Apr., 2010",2010/04,"Cook County, IL",17031,45,41.8197385,-87.756525,5199000
716,"May, 2010",2010/05,"Cook County, IL",17031,54,41.8197385,-87.756525,5199000
730,"Jun., 2010",2010/06,"Cook County, IL",17031,53,41.8197385,-87.756525,5199000
745,"Jul., 2010",2010/07,"Cook County, IL",17031,46,41.8197385,-87.756525,5199000
766,"Aug., 2010",2010/08,"Cook County, IL",17031,62,41.8197385,-87.756525,5199000
784,"Sep., 2010",2010/09,"Cook County, IL",17031,36,41.8197385,-87.756525,5199000
800,"Oct., 2010",2010/10,"Cook County, IL",17031,39,41.8197385,-87.756525,5199000
814,"Nov., 2010",2010/11,"Cook County, IL",17031,36,41.8197385,-87.756525,5199000
830,"Dec., 2010",2010/12,"Cook County, IL",17031,29,41.8197385,-87.756525,5199000
844,"Jan., 2011",2011/01,"Cook County, IL",17031,25,41.8197385,-87.756525,5216000
856,"Feb., 2011",2011/02,"Cook County, IL",17031,24,41.8197385,-87.756525,5216000
869,"Mar., 2011",2011/03,"Cook County, IL",17031,29,41.8197385,-87.756525,5216000
882,"Apr., 2011",2011/04,"Cook County, IL",17031,31,41.8197385,-87.756525,5216000
898,"May, 2011",2011/05,"Cook County, IL",17031,39,41.8197385,-87.756525,5216000
914,"Jun., 2011",2011/06,"Cook County, IL",17031,42,41.8197385,-87.756525,5216000
930,"Jul., 2011",2011/07,"Cook County, IL",17031,65,41.8197385,-87.756525,5216000
946,"Aug., 2011",2011/08,"Cook County, IL",17031,33,41.8197385,-87.756525,5216000
964,"Sep., 2011",2011/09,"Cook County, IL",17031,45,41.8197385,-87.756525,5216000
984,"Oct., 2011",2011/10,"Cook County, IL",17031,46,41.8197385,-87.756525,5216000
997,"Nov., 2011",2011/11,"Cook County, IL",17031,44,41.8197385,-87.756525,5216000
1009,"Dec., 2011",2011/12,"Cook County, IL",17031,38,41.8197385,-87.756525,5216000
1023,"Jan., 2012",2012/01,"Cook County, IL",17031,38,41.8197385,-87.756525,5233000
1037,"Feb., 2012",2012/02,"Cook County, IL",17031,33,41.8197385,-87.756525,5233000
1052,"Mar., 2012",2012/03,"Cook County, IL",17031,47,41.8197385,-87.756525,5233000
1063,"Apr., 2012",2012/04,"Cook County, IL",17031,40,41.8197385,-87.756525,5233000
1080,"May, 2012",2012/05,"Cook County, IL",17031,50,41.8197385,-87.756525,5233000
1099,"Jun., 2012",2012/06,"Cook County, IL",17031,49,41.8197385,-87.756525,5233000
1115,"Jul., 2012",2012/07,"Cook County, IL",17031,54,41.8197385,-87.756525,5233000
1135,"Aug., 2012",2012/08,"Cook County, IL",17031,50,41.8197385,-87.756525,5233000
1156,"Sep., 2012",2012/09,"Cook County, IL",17031,44,41.8197385,-87.756525,5233000
1174,"Oct., 2012",2012/10,"Cook County, IL",17031,41,41.8197385,-87.756525,5233000
1189,"Nov., 2012",2012/11,"Cook County, IL",17031,48,41.8197385,-87.756525,5233000
1206,"Dec., 2012",2012/12,"Cook County, IL",17031,27,41.8197385,-87.756525,5233000
1218,"Jan., 2013",2013/01,"Cook County, IL",17031,47,41.8197385,-87.756525,5247000
1233,"Feb., 2013",2013/02,"Cook County, IL",17031,17,41.8197385,-87.756525,5247000
1248,"Mar., 2013",2013/03,"Cook County, IL",17031,20,41.8197385,-87.756525,5247000
1263,"Apr., 2013",2013/04,"Cook County, IL",17031,25,41.8197385,-87.756525,5247000
1277,"May, 2013",2013/05,"Cook County, IL",17031,48,41.8197385,-87.756525,5247000
1291,"Jun., 2013",2013/06,"Cook County, IL",17031,43,41.8197385,-87.756525,5247000
1309,"Jul., 2013",2013/07,"Cook County, IL",17031,54,41.8197385,-87.756525,5247000
1329,"Aug., 2013",2013/08,"Cook County, IL",17031,46,41.8197385,-87.756525,5247000
1346,"Sep., 2013",2013/09,"Cook County, IL",17031,37,41.8197385,-87.756525,5247000
1363,"Oct., 2013",2013/10,"Cook County, IL",17031,39,41.8197385,-87.756525,5247000
1380,"Nov., 2013",2013/11,"Cook County, IL",17031,30,41.8197385,-87.756525,5247000
1397,"Dec., 2013",2013/12,"Cook County, IL",17031,46,41.8197385,-87.756525,5247000
1412,"Jan., 2014",2014/01,"Cook County, IL",17031,23,41.8197385,-87.756525,5249000
1423,"Feb., 2014",2014/02,"Cook County, IL",17031,25,41.8197385,-87.756525,5249000
1435,"Mar., 2014",2014/03,"Cook County, IL",17031,20,41.8197385,-87.756525,5249000
1446,"Apr., 2014",2014/04,"Cook County, IL",17031,36,41.8197385,-87.756525,5249000
1461,"May, 2014",2014/05,"Cook County, IL",17031,46,41.8197385,-87.756525,5249000
1481,"Jun., 2014",2014/06,"Cook County, IL",17031,40,41.8197385,-87.756525,5249000
1498,"Jul., 2014",2014/07,"Cook County, IL",17031,49,41.8197385,-87.756525,5249000
1510,"Aug., 2014",2014/08,"Cook County, IL",17031,55,41.8197385,-87.756525,5249000
1526,"Sep., 2014",2014/09,"Cook County, IL",17031,43,41.8197385,-87.756525,5249000
1542,"Oct., 2014",2014/10,"Cook County, IL",17031,43,41.8197385,-87.756525,5249000
1559,"Nov., 2014",2014/11,"Cook County, IL",17031,45,41.8197385,-87.756525,5249000
1574,"Dec., 2014",2014/12,"Cook County, IL",17031,46,41.8197385,-87.756525,5249000
1593,"Jan., 2015",2015/01,"Cook County, IL",17031,39,41.8197385,-87.756525,5238000
1611,"Feb., 2015",2015/02,"Cook County, IL",17031,20,41.8197385,-87.756525,5238000
1625,"Mar., 2015",2015/03,"Cook County, IL",17031,34,41.8197385,-87.756525,5238000
1640,"Apr., 2015",2015/04,"Cook County, IL",17031,38,41.8197385,-87.756525,5238000
1658,"May, 2015",2015/05,"Cook County, IL",17031,48,41.8197385,-87.756525,5238000
1680,"Jun., 2015",2015/06,"Cook County, IL",17031,51,41.8197385,-87.756525,5238000
1705,"Jul., 2015",2015/07,"Cook County, IL",17031,51,41.8197385,-87.756525,5238000
1735,"Aug., 2015",2015/08,"Cook County, IL",17031,66,41.8197385,-87.756525,5238000
1756,"Sep., 2015",2015/09,"Cook County, IL",17031,66,41.8197385,-87.756525,5238000
1785,"Oct., 2015",2015/10,"Cook County, IL",17031,34,41.8197385,-87.756525,5238000
1810,"Nov., 2015",2015/11,"Cook County, IL",17031,33,41.8197385,-87.756525,5238000
1830,"Dec., 2015",2015/12,"Cook County, IL",17031,42,41.8197385,-87.756525,5238000
1851,"Jan., 2016",2016/01,"Cook County, IL",17031,61,41.8197385,-87.756525,5238216
1866,"Feb., 2016",2016/02,"Cook County, IL",17031,40,41.8197385,-87.756525,5238216
1880,"Mar., 2016",2016/03,"Cook County, IL",17031,51,41.8197385,-87.756525,5238216
1901,"Apr., 2016",2016/04,"Cook County, IL",17031,44,41.8197385,-87.756525,5238216
1920,"May, 2016",2016/05,"Cook County, IL",17031,72,41.8197385,-87.756525,5238216
1947,"Jun., 2016",2016/06,"Cook County, IL",17031,76,41.8197385,-87.756525,5238216
1974,"Jul., 2016",2016/07,"Cook County, IL",17031,77,41.8197385,-87.756525,5238216
1999,"Aug., 2016",2016/08,"Cook County, IL",17031,93,41.8197385,-87.756525,5238216
2028,"Sep., 2016",2016/09,"Cook County, IL",17031,67,41.8197385,-87.756525,5238216
2054,"Oct., 2016",2016/10,"Cook County, IL",17031,87,41.8197385,-87.756525,5238216
2079,"Nov., 2016",2016/11,"Cook County, IL",17031,77,41.8197385,-87.756525,5238216
2105,"Dec., 2016",2016/12,"Cook County, IL",17031,59,41.8197385,-87.756525,5238216
47,"Mar., 2007",2007/03,"Cuyahoga County, OH",39035,10,41.4301347,-81.6905558,1294000
65,"Apr., 2007",2007/04,"Cuyahoga County, OH",39035,11,41.4301347,-81.6905558,1294000
87,"May, 2007",2007/05,"Cuyahoga County, OH",39035,17,41.4301347,-81.6905558,1294000
131,"Jul., 2007",2007/07,"Cuyahoga County, OH",39035,18,41.4301347,-81.6905558,1294000
285,"Mar., 2008",2008/03,"Cuyahoga County, OH",39035,10,41.4301347,-81.6905558,1283000
407,"Sep., 2008",2008/09,"Cuyahoga County, OH",39035,10,41.4301347,-81.6905558,1283000
754,"Jul., 2010",2010/07,"Cuyahoga County, OH",39035,12,41.4301347,-81.6905558,1280109
955,"Aug., 2011",2011/08,"Cuyahoga County, OH",39035,11,41.4301347,-81.6905558,1270000
974,"Sep., 2011",2011/09,"Cuyahoga County, OH",39035,11,41.4301347,-81.6905558,1270000
1028,"Jan., 2012",2012/01,"Cuyahoga County, OH",39035,10,41.4301347,-81.6905558,1266000
1142,"Aug., 2012",2012/08,"Cuyahoga County, OH",39035,10,41.4301347,-81.6905558,1266000
1194,"Nov., 2012",2012/11,"Cuyahoga County, OH",39035,12,41.4301347,-81.6905558,1266000
1268,"Apr., 2013",2013/04,"Cuyahoga County, OH",39035,10,41.4301347,-81.6905558,1264000
1403,"Dec., 2013",2013/12,"Cuyahoga County, OH",39035,15,41.4301347,-81.6905558,1264000
1451,"Apr., 2014",2014/04,"Cuyahoga County, OH",39035,10,41.4301347,-81.6905558,1261000
1467,"May, 2014",2014/05,"Cuyahoga County, OH",39035,12,41.4301347,-81.6905558,1261000
1487,"Jun., 2014",2014/06,"Cuyahoga County, OH",39035,13,41.4301347,-81.6905558,1261000
1550,"Oct., 2014",2014/10,"Cuyahoga County, OH",39035,11,41.4301347,-81.6905558,1261000
1564,"Nov., 2014",2014/11,"Cuyahoga County, OH",39035,11,41.4301347,-81.6905558,1261000
1600,"Jan., 2015",2015/01,"Cuyahoga County, OH",39035,10,41.4301347,-81.6905558,1256000
1615,"Feb., 2015",2015/02,"Cuyahoga County, OH",39035,11,41.4301347,-81.6905558,1256000
1631,"Mar., 2015",2015/03,"Cuyahoga County, OH",39035,10,41.4301347,-81.6905558,1256000
1665,"May, 2015",2015/05,"Cuyahoga County, OH",39035,11,41.4301347,-81.6905558,1256000
1718,"Jul., 2015",2015/07,"Cuyahoga County, OH",39035,15,41.4301347,-81.6905558,1256000
1768,"Sep., 2015",2015/09,"Cuyahoga County, OH",39035,15,41.4301347,-81.6905558,1256000
1793,"Oct., 2015",2015/10,"Cuyahoga County, OH",39035,13,41.4301347,-81.6905558,1256000
1818,"Nov., 2015",2015/11,"Cuyahoga County, OH",39035,10,41.4301347,-81.6905558,1256000
1928,"May, 2016",2016/05,"Cuyahoga County, OH",39035,15,41.4301347,-81.6905558,1249352
1984,"Jul., 2016",2016/07,"Cuyahoga County, OH",39035,13,41.4301347,-81.6905558,1249352
2012,"Aug., 2016",2016/08,"Cuyahoga County, OH",39035,13,41.4301347,-81.6905558,1249352
2038,"Sep., 2016",2016/09,"Cuyahoga County, OH",39035,15,41.4301347,-81.6905558,1249352
2062,"Oct., 2016",2016/10,"Cuyahoga County, OH",39035,20,41.4301347,-81.6905558,1249352
2091,"Nov., 2016",2016/11,"Cuyahoga County, OH",39035,19,41.4301347,-81.6905558,1249352
2114,"Dec., 2016",2016/12,"Cuyahoga County, OH",39035,14,41.4301347,-81.6905558,1249352
18,"Jan., 2007",2007/01,"Dallas County, TX",48113,13,32.7620405,-96.7790069,2382000
34,"Feb., 2007",2007/02,"Dallas County, TX",48113,16,32.7620405,-96.7790069,2382000
50,"Mar., 2007",2007/03,"Dallas County, TX",48113,22,32.7620405,-96.7790069,2382000
69,"Apr., 2007",2007/04,"Dallas County, TX",48113,14,32.7620405,-96.7790069,2382000
90,"May, 2007",2007/05,"Dallas County, TX",48113,26,32.7620405,-96.7790069,2382000
110,"Jun., 2007",2007/06,"Dallas County, TX",48113,14,32.7620405,-96.7790069,2382000
135,"Jul., 2007",2007/07,"Dallas County, TX",48113,13,32.7620405,-96.7790069,2382000
159,"Aug., 2007",2007/08,"Dallas County, TX",48113,14,32.7620405,-96.7790069,2382000
179,"Sep., 2007",2007/09,"Dallas County, TX",48113,18,32.7620405,-96.7790069,2382000
198,"Oct., 2007",2007/10,"Dallas County, TX",48113,20,32.7620405,-96.7790069,2382000
222,"Nov., 2007",2007/11,"Dallas County, TX",48113,15,32.7620405,-96.7790069,2382000
241,"Dec., 2007",2007/12,"Dallas County, TX",48113,16,32.7620405,-96.7790069,2382000
257,"Jan., 2008",2008/01,"Dallas County, TX",48113,10,32.7620405,-96.7790069,2412000
271,"Feb., 2008",2008/02,"Dallas County, TX",48113,16,32.7620405,-96.7790069,2412000
288,"Mar., 2008",2008/03,"Dallas County, TX",48113,13,32.7620405,-96.7790069,2412000
307,"Apr., 2008",2008/04,"Dallas County, TX",48113,19,32.7620405,-96.7790069,2412000
328,"May, 2008",2008/05,"Dallas County, TX",48113,16,32.7620405,-96.7790069,2412000
350,"Jun., 2008",2008/06,"Dallas County, TX",48113,14,32.7620405,-96.7790069,2412000
389,"Aug., 2008",2008/08,"Dallas County, TX",48113,11,32.7620405,-96.7790069,2412000
410,"Sep., 2008",2008/09,"Dallas County, TX",48113,10,32.7620405,-96.7790069,2412000
433,"Oct., 2008",2008/10,"Dallas County, TX",48113,20,32.7620405,-96.7790069,2412000
452,"Nov., 2008",2008/11,"Dallas County, TX",48113,22,32.7620405,-96.7790069,2412000
468,"Dec., 2008",2008/12,"Dallas County, TX",48113,19,32.7620405,-96.7790069,2412000
481,"Jan., 2009",2009/01,"Dallas County, TX",48113,15,32.7620405,-96.7790069,2452000
490,"Feb., 2009",2009/02,"Dallas County, TX",48113,10,32.7620405,-96.7790069,2452000
506,"Mar., 2009",2009/03,"Dallas County, TX",48113,15,32.7620405,-96.7790069,2452000
522,"Apr., 2009",2009/04,"Dallas County, TX",48113,13,32.7620405,-96.7790069,2452000
539,"May, 2009",2009/05,"Dallas County, TX",48113,16,32.7620405,-96.7790069,2452000
556,"Jun., 2009",2009/06,"Dallas County, TX",48113,13,32.7620405,-96.7790069,2452000
577,"Jul., 2009",2009/07,"Dallas County, TX",48113,10,32.7620405,-96.7790069,2452000
609,"Sep., 2009",2009/09,"Dallas County, TX",48113,15,32.7620405,-96.7790069,2452000
624,"Oct., 2009",2009/10,"Dallas County, TX",48113,20,32.7620405,-96.7790069,2452000
639,"Nov., 2009",2009/11,"Dallas County, TX",48113,17,32.7620405,-96.7790069,2452000
654,"Dec., 2009",2009/12,"Dallas County, TX",48113,14,32.7620405,-96.7790069,2452000
675,"Feb., 2010",2010/02,"Dallas County, TX",48113,11,32.7620405,-96.7790069,2373000
691,"Mar., 2010",2010/03,"Dallas County, TX",48113,17,32.7620405,-96.7790069,2373000
709,"Apr., 2010",2010/04,"Dallas County, TX",48113,11,32.7620405,-96.7790069,2373000
741,"Jun., 2010",2010/06,"Dallas County, TX",48113,17,32.7620405,-96.7790069,2373000
759,"Jul., 2010",2010/07,"Dallas County, TX",48113,13,32.7620405,-96.7790069,2373000
777,"Aug., 2010",2010/08,"Dallas County, TX",48113,12,32.7620405,-96.7790069,2373000
793,"Sep., 2010",2010/09,"Dallas County, TX",48113,14,32.7620405,-96.7790069,2373000
806,"Oct., 2010",2010/10,"Dallas County, TX",48113,15,32.7620405,-96.7790069,2373000
822,"Nov., 2010",2010/11,"Dallas County, TX",48113,12,32.7620405,-96.7790069,2373000
838,"Dec., 2010",2010/12,"Dallas County, TX",48113,10,32.7620405,-96.7790069,2373000
861,"Feb., 2011",2011/02,"Dallas County, TX",48113,10,32.7620405,-96.7790069,2410000
907,"May, 2011",2011/05,"Dallas County, TX",48113,18,32.7620405,-96.7790069,2410000
922,"Jun., 2011",2011/06,"Dallas County, TX",48113,14,32.7620405,-96.7790069,2410000
940,"Jul., 2011",2011/07,"Dallas County, TX",48113,23,32.7620405,-96.7790069,2410000
991,"Oct., 2011",2011/10,"Dallas County, TX",48113,11,32.7620405,-96.7790069,2410000
1015,"Dec., 2011",2011/12,"Dallas County, TX",48113,14,32.7620405,-96.7790069,2410000
1058,"Mar., 2012",2012/03,"Dallas County, TX",48113,10,32.7620405,-96.7790069,2456000
1073,"Apr., 2012",2012/04,"Dallas County, TX",48113,12,32.7620405,-96.7790069,2456000
1090,"May, 2012",2012/05,"Dallas County, TX",48113,18,32.7620405,-96.7790069,2456000
1109,"Jun., 2012",2012/06,"Dallas County, TX",48113,14,32.7620405,-96.7790069,2456000
1146,"Aug., 2012",2012/08,"Dallas County, TX",48113,12,32.7620405,-96.7790069,2456000
1166,"Sep., 2012",2012/09,"Dallas County, TX",48113,13,32.7620405,-96.7790069,2456000
1179,"Oct., 2012",2012/10,"Dallas County, TX",48113,10,32.7620405,-96.7790069,2456000
1197,"Nov., 2012",2012/11,"Dallas County, TX",48113,24,32.7620405,-96.7790069,2456000
1212,"Dec., 2012",2012/12,"Dallas County, TX",48113,13,32.7620405,-96.7790069,2456000
1228,"Jan., 2013",2013/01,"Dallas County, TX",48113,10,32.7620405,-96.7790069,2486000
1240,"Feb., 2013",2013/02,"Dallas County, TX",48113,12,32.7620405,-96.7790069,2486000
1256,"Mar., 2013",2013/03,"Dallas County, TX",48113,16,32.7620405,-96.7790069,2486000
1271,"Apr., 2013",2013/04,"Dallas County, TX",48113,10,32.7620405,-96.7790069,2486000
1320,"Jul., 2013",2013/07,"Dallas County, TX",48113,18,32.7620405,-96.7790069,2486000
1340,"Aug., 2013",2013/08,"Dallas County, TX",48113,22,32.7620405,-96.7790069,2486000
1355,"Sep., 2013",2013/09,"Dallas County, TX",48113,17,32.7620405,-96.7790069,2486000
1372,"Oct., 2013",2013/10,"Dallas County, TX",48113,10,32.7620405,-96.7790069,2486000
1390,"Nov., 2013",2013/11,"Dallas County, TX",48113,12,32.7620405,-96.7790069,2486000
1406,"Dec., 2013",2013/12,"Dallas County, TX",48113,10,32.7620405,-96.7790069,2486000
1418,"Jan., 2014",2014/01,"Dallas County, TX",48113,12,32.7620405,-96.7790069,2520000
1454,"Apr., 2014",2014/04,"Dallas County, TX",48113,10,32.7620405,-96.7790069,2520000
1490,"Jun., 2014",2014/06,"Dallas County, TX",48113,11,32.7620405,-96.7790069,2520000
1518,"Aug., 2014",2014/08,"Dallas County, TX",48113,15,32.7620405,-96.7790069,2520000
1553,"Oct., 2014",2014/10,"Dallas County, TX",48113,13,32.7620405,-96.7790069,2520000
1567,"Nov., 2014",2014/11,"Dallas County, TX",48113,11,32.7620405,-96.7790069,2520000
1585,"Dec., 2014",2014/12,"Dallas County, TX",48113,10,32.7620405,-96.7790069,2520000
1604,"Jan., 2015",2015/01,"Dallas County, TX",48113,13,32.7620405,-96.7790069,2553000
1634,"Mar., 2015",2015/03,"Dallas County, TX",48113,13,32.7620405,-96.7790069,2553000
1647,"Apr., 2015",2015/04,"Dallas County, TX",48113,12,32.7620405,-96.7790069,2553000
1669,"May, 2015",2015/05,"Dallas County, TX",48113,14,32.7620405,-96.7790069,2553000
1694,"Jun., 2015",2015/06,"Dallas County, TX",48113,20,32.7620405,-96.7790069,2553000
1723,"Jul., 2015",2015/07,"Dallas County, TX",48113,15,32.7620405,-96.7790069,2553000
1748,"Aug., 2015",2015/08,"Dallas County, TX",48113,13,32.7620405,-96.7790069,2553000
1773,"Sep., 2015",2015/09,"Dallas County, TX",48113,13,32.7620405,-96.7790069,2553000
1797,"Oct., 2015",2015/10,"Dallas County, TX",48113,11,32.7620405,-96.7790069,2553000
